"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"2445","SAWYER","COURTNEY NOTTAGE",500,"AIRBNB",225000,"SAWYER/COURTNEY NOTTAGE/AIRBNB"
"2446","SAWYER","COURTNEY NOTTAGE",500,"AMERICAN BEVERAGE ASSOCIATION",450000,"SAWYER/COURTNEY NOTTAGE/AMERICAN BEVERAGE ASSOCIATION"
"2447","SAWYER","COURTNEY NOTTAGE",500,"ANDELL INC",176000,"SAWYER/COURTNEY NOTTAGE/ANDELL INC"
"2448","SAWYER","COURTNEY NOTTAGE",500,"CHICAGO FIRE SOCCER HOLDINGS LLC",24000,"SAWYER/COURTNEY NOTTAGE/CHICAGO FIRE SOCCER HOLDINGS LLC"
"2449","SAWYER","COURTNEY NOTTAGE",500,"CITIGROUP GLOBAL MARKETS INC",175500,"SAWYER/COURTNEY NOTTAGE/CITIGROUP GLOBAL MARKETS INC"
"2450","SAWYER","COURTNEY NOTTAGE",500,"DCI GROUP AZ LLC",90000,"SAWYER/COURTNEY NOTTAGE/DCI GROUP AZ LLC"
"2451","SAWYER","COURTNEY NOTTAGE",500,"DELAWARE NORTH COMPANIES",300015,"SAWYER/COURTNEY NOTTAGE/DELAWARE NORTH COMPANIES"
"2452","SAWYER","COURTNEY NOTTAGE",500,"DOMINION VOTING SYSTEMS INC",225000,"SAWYER/COURTNEY NOTTAGE/DOMINION VOTING SYSTEMS INC"
"2453","SAWYER","COURTNEY NOTTAGE",500,"FAMILY GUIDANCE CENTERS INC",15000,"SAWYER/COURTNEY NOTTAGE/FAMILY GUIDANCE CENTERS INC"
"2454","SAWYER","COURTNEY NOTTAGE",500,"HVJT CONSULTING LLC",72000,"SAWYER/COURTNEY NOTTAGE/HVJT CONSULTING LLC"
"2455","SAWYER","COURTNEY NOTTAGE",500,"KINDER MORGAN INC",40000,"SAWYER/COURTNEY NOTTAGE/KINDER MORGAN INC"
"2456","SAWYER","COURTNEY NOTTAGE",500,"LA RABIDA CHILDREN'S HOSPITAL",265000,"SAWYER/COURTNEY NOTTAGE/LA RABIDA CHILDREN'S HOSPITAL"
"2457","SAWYER","COURTNEY NOTTAGE",500,"LOGAN JONES LP",112500,"SAWYER/COURTNEY NOTTAGE/LOGAN JONES LP"
"2458","SAWYER","COURTNEY NOTTAGE",500,"MCDONALD'S USA LLC",96000,"SAWYER/COURTNEY NOTTAGE/MCDONALD'S USA LLC"
"2459","SAWYER","COURTNEY NOTTAGE",500,"PFIZER INC",270000,"SAWYER/COURTNEY NOTTAGE/PFIZER INC"
"2460","SAWYER","COURTNEY NOTTAGE",500,"PRESENCE HEALTH",337500,"SAWYER/COURTNEY NOTTAGE/PRESENCE HEALTH"
"2461","SAWYER","COURTNEY NOTTAGE",500,"SMG",45000,"SAWYER/COURTNEY NOTTAGE/SMG"
"2462","SAWYER","COURTNEY NOTTAGE",500,"TED WYNN",112500,"SAWYER/COURTNEY NOTTAGE/TED WYNN"
"2463","SAWYER","COURTNEY NOTTAGE",500,"TUK TUK CHICAGO",210000,"SAWYER/COURTNEY NOTTAGE/TUK TUK CHICAGO"
"2464","SAWYER","COURTNEY NOTTAGE",500,"UBER",540000,"SAWYER/COURTNEY NOTTAGE/UBER"
"2465","SAWYER","COURTNEY NOTTAGE",500,"UNITED PARCEL SERVICE",450000,"SAWYER/COURTNEY NOTTAGE/UNITED PARCEL SERVICE"
"2466","SAWYER","DONALD WILLIAMS",200,"MCDONALD'S CORPORATION",42000,"SAWYER/DONALD WILLIAMS/MCDONALD'S CORPORATION"
"2467","SAWYER","DONALD WILLIAMS",200,"UNITED AIRLINES",12500,"SAWYER/DONALD WILLIAMS/UNITED AIRLINES"
"2468","SAWYER","JOHN D'ALESSANDRO",555,"CLEAR",130000,"SAWYER/JOHN D'ALESSANDRO/CLEAR"
"2469","SAWYER","JOHN DOERRER",1110,"AMERICAN PETROLIUM INSTITUTE",63000,"SAWYER/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"2470","SAWYER","JOHN DOERRER",1110,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"SAWYER/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"2471","SAWYER","JOHN DOERRER",1110,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"SAWYER/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"2472","SAWYER","JOHN DOERRER",1110,"GILBANE BUILDING CO.",10000,"SAWYER/JOHN DOERRER/GILBANE BUILDING CO."
"2473","SAWYER","JOHN DOERRER",1110,"HEXAGON SI",84000,"SAWYER/JOHN DOERRER/HEXAGON SI"
"2474","SAWYER","JOHN DOERRER",1110,"LIMEBIKE",18000,"SAWYER/JOHN DOERRER/LIMEBIKE"
"2475","SAWYER","JOHN DOERRER",1110,"MCDONALD'S CORPORATION",7500,"SAWYER/JOHN DOERRER/MCDONALD'S CORPORATION"
"2476","SAWYER","JOHN DOERRER",1110,"SHORELINE SIGHTSEEING",31500,"SAWYER/JOHN DOERRER/SHORELINE SIGHTSEEING"
"2477","SAWYER","JOHN DOERRER",1110,"UNITED AIRLINES",20000,"SAWYER/JOHN DOERRER/UNITED AIRLINES"
"2478","SAWYER","JOHN DOERRER",1110,"VIA TRANSPORTATION INC",84000,"SAWYER/JOHN DOERRER/VIA TRANSPORTATION INC"
"2479","SAWYER","JOHN KELLY, JR.",3000,"ACCEL ENTERTAINMENT",30000,"SAWYER/JOHN KELLY, JR./ACCEL ENTERTAINMENT"
"2480","SAWYER","JOHN KELLY, JR.",3000,"ADTALEM GLOBAL EDUCATION",56000,"SAWYER/JOHN KELLY, JR./ADTALEM GLOBAL EDUCATION"
"2481","SAWYER","JOHN KELLY, JR.",3000,"ARCHER DANIELS MIDLAND",3e+05,"SAWYER/JOHN KELLY, JR./ARCHER DANIELS MIDLAND"
"2482","SAWYER","JOHN KELLY, JR.",3000,"ASSOCIATION FOR ACCESSIBLE MEDICINES",452000,"SAWYER/JOHN KELLY, JR./ASSOCIATION FOR ACCESSIBLE MEDICINES"
"2483","SAWYER","JOHN KELLY, JR.",3000,"ATHLETICO PHYSICAL THERAPY",216000,"SAWYER/JOHN KELLY, JR./ATHLETICO PHYSICAL THERAPY"
"2484","SAWYER","JOHN KELLY, JR.",3000,"BANK OF AMERICA CORPORATION",150000,"SAWYER/JOHN KELLY, JR./BANK OF AMERICA CORPORATION"
"2485","SAWYER","JOHN KELLY, JR.",3000,"BANK OF AMERICA NA",30000,"SAWYER/JOHN KELLY, JR./BANK OF AMERICA NA"
"2486","SAWYER","JOHN KELLY, JR.",3000,"BLACKSTONE ADMINISTRATIVE SERVICES L. P.",420000,"SAWYER/JOHN KELLY, JR./BLACKSTONE ADMINISTRATIVE SERVICES L. P."
"2487","SAWYER","JOHN KELLY, JR.",3000,"BREAKTHRU BEVERAGE ILLINOIS",252000,"SAWYER/JOHN KELLY, JR./BREAKTHRU BEVERAGE ILLINOIS"
"2488","SAWYER","JOHN KELLY, JR.",3000,"CHICAGO WHITE SOX, LTD.",21000,"SAWYER/JOHN KELLY, JR./CHICAGO WHITE SOX, LTD."
"2489","SAWYER","JOHN KELLY, JR.",3000,"COYOTE LOGISTICS",270000,"SAWYER/JOHN KELLY, JR./COYOTE LOGISTICS"
"2490","SAWYER","JOHN KELLY, JR.",3000,"CVS CAREMARK CORP",360000,"SAWYER/JOHN KELLY, JR./CVS CAREMARK CORP"
"2491","SAWYER","JOHN KELLY, JR.",3000,"ELECTION SYSTEMS & SOFTWARE LLC",281000,"SAWYER/JOHN KELLY, JR./ELECTION SYSTEMS & SOFTWARE LLC"
"2492","SAWYER","JOHN KELLY, JR.",3000,"FAMILY GUIDANCE CENTERS INC",376000,"SAWYER/JOHN KELLY, JR./FAMILY GUIDANCE CENTERS INC"
"2493","SAWYER","JOHN KELLY, JR.",3000,"KARIS CAPITAL LLC",15000,"SAWYER/JOHN KELLY, JR./KARIS CAPITAL LLC"
"2494","SAWYER","JOHN KELLY, JR.",3000,"KNIGHT ENGINEERS AND ARCHITECTS INC",216000,"SAWYER/JOHN KELLY, JR./KNIGHT ENGINEERS AND ARCHITECTS INC"
"2495","SAWYER","JOHN KELLY, JR.",3000,"NORESCO LLC",639000,"SAWYER/JOHN KELLY, JR./NORESCO LLC"
"2496","SAWYER","JOHN KELLY, JR.",3000,"PRICEWATERHOUSECOOPERS LLP",630000,"SAWYER/JOHN KELLY, JR./PRICEWATERHOUSECOOPERS LLP"
"2497","SAWYER","JOHN KELLY, JR.",3000,"UNITED AIRLINES",120000,"SAWYER/JOHN KELLY, JR./UNITED AIRLINES"
"2498","SAWYER","JOHN KELLY, JR.",3000,"UNITED CENTER JOINT VENTURE",72000,"SAWYER/JOHN KELLY, JR./UNITED CENTER JOINT VENTURE"
"2499","SAWYER","JOHN KELLY, JR.",3000,"VELVET TACO DEVELOPMENT & CONSTRUCTION",1e+05,"SAWYER/JOHN KELLY, JR./VELVET TACO DEVELOPMENT & CONSTRUCTION"
"2500","SAWYER","JOHN KELLY, JR.",3000,"WEC ENERGY GROUP INC",360000,"SAWYER/JOHN KELLY, JR./WEC ENERGY GROUP INC"
"2501","SAWYER","LANGDON NEAL",1000,"1318 NORTH  CLEAVER LLC",3400,"SAWYER/LANGDON NEAL/1318 NORTH  CLEAVER LLC"
"2502","SAWYER","LANGDON NEAL",1000,"1318 NORTH CLEAVER LLC",5475,"SAWYER/LANGDON NEAL/1318 NORTH CLEAVER LLC"
"2503","SAWYER","LANGDON NEAL",1000,"931 WEST 19 LLC",43850,"SAWYER/LANGDON NEAL/931 WEST 19 LLC"
"2504","SAWYER","LANGDON NEAL",1000,"A-1 CAR WASH DETAILING",6925,"SAWYER/LANGDON NEAL/A-1 CAR WASH DETAILING"
"2505","SAWYER","LANGDON NEAL",1000,"ALISA STARKS",9600,"SAWYER/LANGDON NEAL/ALISA STARKS"
"2506","SAWYER","LANGDON NEAL",1000,"ASCEND REAL ESTATE GROUP LLC",1100,"SAWYER/LANGDON NEAL/ASCEND REAL ESTATE GROUP LLC"
"2507","SAWYER","LANGDON NEAL",1000,"AVRA PROPERTIES",8400,"SAWYER/LANGDON NEAL/AVRA PROPERTIES"
"2508","SAWYER","LANGDON NEAL",1000,"BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP",10000,"SAWYER/LANGDON NEAL/BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP"
"2509","SAWYER","LANGDON NEAL",1000,"CENTURY PLATING COMPANY INC",6000,"SAWYER/LANGDON NEAL/CENTURY PLATING COMPANY INC"
"2510","SAWYER","LANGDON NEAL",1000,"CHICAGO BOARD OF EDUCATION",341500,"SAWYER/LANGDON NEAL/CHICAGO BOARD OF EDUCATION"
"2511","SAWYER","LANGDON NEAL",1000,"CHICAGO HOUSING AUTHORITY",21250,"SAWYER/LANGDON NEAL/CHICAGO HOUSING AUTHORITY"
"2512","SAWYER","LANGDON NEAL",1000,"CHICAGO SOUTHWEST DEVELOPMENT CORPORATION",23000,"SAWYER/LANGDON NEAL/CHICAGO SOUTHWEST DEVELOPMENT CORPORATION"
"2513","SAWYER","LANGDON NEAL",1000,"COUNTY OF COOK",10500,"SAWYER/LANGDON NEAL/COUNTY OF COOK"
"2514","SAWYER","LANGDON NEAL",1000,"CRYSTAL PROPERTIES LLC",375,"SAWYER/LANGDON NEAL/CRYSTAL PROPERTIES LLC"
"2515","SAWYER","LANGDON NEAL",1000,"FARPOINT DEVELOPMENT LLC",10500,"SAWYER/LANGDON NEAL/FARPOINT DEVELOPMENT LLC"
"2516","SAWYER","LANGDON NEAL",1000,"FRANKLIN PARTNERS",12000,"SAWYER/LANGDON NEAL/FRANKLIN PARTNERS"
"2517","SAWYER","LANGDON NEAL",1000,"GALACTICA PARTNERS LLC",14100,"SAWYER/LANGDON NEAL/GALACTICA PARTNERS LLC"
"2518","SAWYER","LANGDON NEAL",1000,"HOUSTON 7979 PARKING LLC",39900,"SAWYER/LANGDON NEAL/HOUSTON 7979 PARKING LLC"
"2519","SAWYER","LANGDON NEAL",1000,"M.E. OLSON CONSTRUCTION INC",11300,"SAWYER/LANGDON NEAL/M.E. OLSON CONSTRUCTION INC"
"2520","SAWYER","LANGDON NEAL",1000,"NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)",25500,"SAWYER/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)"
"2521","SAWYER","LANGDON NEAL",1000,"NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)",39500,"SAWYER/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)"
"2522","SAWYER","LANGDON NEAL",1000,"NEW CASTLE PROPERTIES",350,"SAWYER/LANGDON NEAL/NEW CASTLE PROPERTIES"
"2523","SAWYER","LANGDON NEAL",1000,"NORTHWESTERN MEMORIAL HOSPITAL",15250,"SAWYER/LANGDON NEAL/NORTHWESTERN MEMORIAL HOSPITAL"
"2524","SAWYER","LANGDON NEAL",1000,"OGDEN COMMONS JV LLC",45197.4,"SAWYER/LANGDON NEAL/OGDEN COMMONS JV LLC"
"2525","SAWYER","LANGDON NEAL",1000,"PEOPLE READY INC",2500,"SAWYER/LANGDON NEAL/PEOPLE READY INC"
"2526","SAWYER","LANGDON NEAL",1000,"PINALE ENTERPRISES LLC",46500,"SAWYER/LANGDON NEAL/PINALE ENTERPRISES LLC"
"2527","SAWYER","LANGDON NEAL",1000,"PUBLIC BUILDING COMMISSION OF CHICAGO",258700,"SAWYER/LANGDON NEAL/PUBLIC BUILDING COMMISSION OF CHICAGO"
"2528","SAWYER","LANGDON NEAL",1000,"RIVER BEND REAL ESTATE INVESTMENTS LLC",5100,"SAWYER/LANGDON NEAL/RIVER BEND REAL ESTATE INVESTMENTS LLC"
"2529","SAWYER","LANGDON NEAL",1000,"RUSH UNIVERSITY MEDICAL CENTER",99000,"SAWYER/LANGDON NEAL/RUSH UNIVERSITY MEDICAL CENTER"
"2530","SAWYER","LANGDON NEAL",1000,"TERRACO INC",250,"SAWYER/LANGDON NEAL/TERRACO INC"
"2531","SAWYER","LANGDON NEAL",1000,"TERRY PERDUE",500,"SAWYER/LANGDON NEAL/TERRY PERDUE"
"2532","SAWYER","LANGDON NEAL",1000,"THE BARACK OBAMA FOUNDATION",278000,"SAWYER/LANGDON NEAL/THE BARACK OBAMA FOUNDATION"
"2533","SAWYER","LANGDON NEAL",1000,"THE JOHN BUCK COMPANY",12750,"SAWYER/LANGDON NEAL/THE JOHN BUCK COMPANY"
"2534","SAWYER","LANGDON NEAL",1000,"TRIBUNE COMPANY",186500,"SAWYER/LANGDON NEAL/TRIBUNE COMPANY"
"2535","SAWYER","LANGDON NEAL",1000,"WEXFORD SCIENCE & TECHNOLOGY LLC",30000,"SAWYER/LANGDON NEAL/WEXFORD SCIENCE & TECHNOLOGY LLC"
"2536","SAWYER","LANGDON NEAL",1000,"XSC 633 SOUTH  LASALLE ACQUISITION LLC",650,"SAWYER/LANGDON NEAL/XSC 633 SOUTH  LASALLE ACQUISITION LLC"
"2537","SAWYER","LANGDON NEAL",1000,"XSC 633 SOUTH LASALLE ACQUISITION LLC",1300,"SAWYER/LANGDON NEAL/XSC 633 SOUTH LASALLE ACQUISITION LLC"
"2538","SAWYER","LEO SMITH",1000,"EMERSON COLLECTIVE",2500,"SAWYER/LEO SMITH/EMERSON COLLECTIVE"
"2539","SAWYER","LEWIS POWELL",110,"METROPOLITAN HOUSING DEVELOPMENT CORPORATION",4000,"SAWYER/LEWIS POWELL/METROPOLITAN HOUSING DEVELOPMENT CORPORATION"
"2540","SAWYER","LUIS ANDRADE",1500,"ILLINOIS HOSPITAL ASSOCIATION",10000,"SAWYER/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"2541","SAWYER","PAUL ROSENFELD",1500,"AMERESCO INC",15000,"SAWYER/PAUL ROSENFELD/AMERESCO INC"
"2542","SAWYER","PAUL ROSENFELD",1500,"AMERICAN STAFFING ASSOCIATION",21000,"SAWYER/PAUL ROSENFELD/AMERICAN STAFFING ASSOCIATION"
"2543","SAWYER","PAUL ROSENFELD",1500,"ASTRAZENECA PHARMACEUTICALS LP",15000,"SAWYER/PAUL ROSENFELD/ASTRAZENECA PHARMACEUTICALS LP"
"2544","SAWYER","PAUL ROSENFELD",1500,"BIOTECHNOLOGY INNOVATION ORGANIZATION",24000,"SAWYER/PAUL ROSENFELD/BIOTECHNOLOGY INNOVATION ORGANIZATION"
"2545","SAWYER","PAUL ROSENFELD",1500,"CASH AMERICA INC",28000,"SAWYER/PAUL ROSENFELD/CASH AMERICA INC"
"2546","SAWYER","PAUL ROSENFELD",1500,"CITIZENS UTILITY BOARD",12000,"SAWYER/PAUL ROSENFELD/CITIZENS UTILITY BOARD"
"2547","SAWYER","PAUL ROSENFELD",1500,"JACKSON VAUGHN PUBLIC STRATEGIES LLC",12000,"SAWYER/PAUL ROSENFELD/JACKSON VAUGHN PUBLIC STRATEGIES LLC"
"2548","SAWYER","PAUL ROSENFELD",1500,"SKINNY LABS INC",37000,"SAWYER/PAUL ROSENFELD/SKINNY LABS INC"
"2549","SAWYER","PAUL ROSENFELD",1500,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",27000,"SAWYER/PAUL ROSENFELD/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"2550","SAWYER","PAUL ROSENFELD",1500,"ZIVKOVIC FAMILY HOLDINGS LLC",4000,"SAWYER/PAUL ROSENFELD/ZIVKOVIC FAMILY HOLDINGS LLC"
"2551","SAWYER","PAUL WILLIAMS",775,"ALTRIA CLIENT SERVICES INC AND ITS AFFILIATES",13333.32,"SAWYER/PAUL WILLIAMS/ALTRIA CLIENT SERVICES INC AND ITS AFFILIATES"
"2552","SAWYER","WILLIAM GRIFFIN",550,"AMERICANARLINES",48000,"SAWYER/WILLIAM GRIFFIN/AMERICANARLINES"
"2553","SAWYER","WILLIAM GRIFFIN",550,"BLUE CROSS %2F BLUE SHIELD",42000,"SAWYER/WILLIAM GRIFFIN/BLUE CROSS %2F BLUE SHIELD"
"2554","SCOTT","JOHN DOERRER",250,"AMERICAN PETROLIUM INSTITUTE",63000,"SCOTT/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"2555","SCOTT","JOHN DOERRER",250,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"SCOTT/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"2556","SCOTT","JOHN DOERRER",250,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"SCOTT/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"2557","SCOTT","JOHN DOERRER",250,"GILBANE BUILDING CO.",10000,"SCOTT/JOHN DOERRER/GILBANE BUILDING CO."
"2558","SCOTT","JOHN DOERRER",250,"HEXAGON SI",84000,"SCOTT/JOHN DOERRER/HEXAGON SI"
"2559","SCOTT","JOHN DOERRER",250,"LIMEBIKE",18000,"SCOTT/JOHN DOERRER/LIMEBIKE"
"2560","SCOTT","JOHN DOERRER",250,"MCDONALD'S CORPORATION",7500,"SCOTT/JOHN DOERRER/MCDONALD'S CORPORATION"
"2561","SCOTT","JOHN DOERRER",250,"SHORELINE SIGHTSEEING",31500,"SCOTT/JOHN DOERRER/SHORELINE SIGHTSEEING"
"2562","SCOTT","JOHN DOERRER",250,"UNITED AIRLINES",20000,"SCOTT/JOHN DOERRER/UNITED AIRLINES"
"2563","SCOTT","JOHN DOERRER",250,"VIA TRANSPORTATION INC",84000,"SCOTT/JOHN DOERRER/VIA TRANSPORTATION INC"
"2564","SCOTT","JOHN DUNN",500,"APPLE INC",198000,"SCOTT/JOHN DUNN/APPLE INC"
"2565","SCOTT","JOHN DUNN",500,"ASIAN HUMAN SERVICES",10000,"SCOTT/JOHN DUNN/ASIAN HUMAN SERVICES"
"2566","SCOTT","JOHN DUNN",500,"CHINESE AMERICAN SERVICE LEAGUE",6000,"SCOTT/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"2567","SCOTT","JOHN DUNN",500,"DELTA AIR LINES",231000,"SCOTT/JOHN DUNN/DELTA AIR LINES"
"2568","SCOTT","JOHN DUNN",500,"DIAGEO NA",110000,"SCOTT/JOHN DUNN/DIAGEO NA"
"2569","SCOTT","JOHN DUNN",500,"GRAFFITI RESOURCE COUNCIL",15000,"SCOTT/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"2570","SCOTT","JOHN DUNN",500,"HERTZ GLOBAL",247500,"SCOTT/JOHN DUNN/HERTZ GLOBAL"
"2571","SCOTT","JOHN DUNN",500,"HORIZON PHARMA USA INC",247500,"SCOTT/JOHN DUNN/HORIZON PHARMA USA INC"
"2572","SCOTT","JOHN DUNN",500,"HUDSON GROUP",290000,"SCOTT/JOHN DUNN/HUDSON GROUP"
"2573","SCOTT","JOHN DUNN",500,"LIMEBIKE",78000,"SCOTT/JOHN DUNN/LIMEBIKE"
"2574","SCOTT","JOHN DUNN",500,"LYFT",529500,"SCOTT/JOHN DUNN/LYFT"
"2575","SCOTT","JOHN DUNN",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"SCOTT/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"2576","SCOTT","JOHN DUNN",500,"NORTH HIGHLAND",90000,"SCOTT/JOHN DUNN/NORTH HIGHLAND"
"2577","SCOTT","JOHN DUNN",500,"PEOPLES GAS LIGHT AND COKE CO.",214500,"SCOTT/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"2578","SCOTT","JOHN DUNN",500,"PNC BANK",165000,"SCOTT/JOHN DUNN/PNC BANK"
"2579","SCOTT","JOHN DUNN",500,"SENTINEL TECHNOLOGIES",88800,"SCOTT/JOHN DUNN/SENTINEL TECHNOLOGIES"
"2580","SCOTT","JOHN DUNN",500,"SONDER",231000,"SCOTT/JOHN DUNN/SONDER"
"2581","SCOTT","JOHN DUNN",500,"SSP AMERICA INC",330000,"SCOTT/JOHN DUNN/SSP AMERICA INC"
"2582","SCOTT","JOHN DUNN",500,"THE GORDIAN GROUP INC",115000,"SCOTT/JOHN DUNN/THE GORDIAN GROUP INC"
"2583","SCOTT","LANGDON NEAL",500,"1318 NORTH  CLEAVER LLC",3400,"SCOTT/LANGDON NEAL/1318 NORTH  CLEAVER LLC"
"2584","SCOTT","LANGDON NEAL",500,"1318 NORTH CLEAVER LLC",5475,"SCOTT/LANGDON NEAL/1318 NORTH CLEAVER LLC"
"2585","SCOTT","LANGDON NEAL",500,"931 WEST 19 LLC",43850,"SCOTT/LANGDON NEAL/931 WEST 19 LLC"
"2586","SCOTT","LANGDON NEAL",500,"A-1 CAR WASH DETAILING",6925,"SCOTT/LANGDON NEAL/A-1 CAR WASH DETAILING"
"2587","SCOTT","LANGDON NEAL",500,"ALISA STARKS",9600,"SCOTT/LANGDON NEAL/ALISA STARKS"
"2588","SCOTT","LANGDON NEAL",500,"ASCEND REAL ESTATE GROUP LLC",1100,"SCOTT/LANGDON NEAL/ASCEND REAL ESTATE GROUP LLC"
"2589","SCOTT","LANGDON NEAL",500,"AVRA PROPERTIES",8400,"SCOTT/LANGDON NEAL/AVRA PROPERTIES"
"2590","SCOTT","LANGDON NEAL",500,"BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP",10000,"SCOTT/LANGDON NEAL/BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP"
"2591","SCOTT","LANGDON NEAL",500,"CENTURY PLATING COMPANY INC",6000,"SCOTT/LANGDON NEAL/CENTURY PLATING COMPANY INC"
"2592","SCOTT","LANGDON NEAL",500,"CHICAGO BOARD OF EDUCATION",341500,"SCOTT/LANGDON NEAL/CHICAGO BOARD OF EDUCATION"
"2593","SCOTT","LANGDON NEAL",500,"CHICAGO HOUSING AUTHORITY",21250,"SCOTT/LANGDON NEAL/CHICAGO HOUSING AUTHORITY"
"2594","SCOTT","LANGDON NEAL",500,"CHICAGO SOUTHWEST DEVELOPMENT CORPORATION",23000,"SCOTT/LANGDON NEAL/CHICAGO SOUTHWEST DEVELOPMENT CORPORATION"
"2595","SCOTT","LANGDON NEAL",500,"COUNTY OF COOK",10500,"SCOTT/LANGDON NEAL/COUNTY OF COOK"
"2596","SCOTT","LANGDON NEAL",500,"CRYSTAL PROPERTIES LLC",375,"SCOTT/LANGDON NEAL/CRYSTAL PROPERTIES LLC"
"2597","SCOTT","LANGDON NEAL",500,"FARPOINT DEVELOPMENT LLC",10500,"SCOTT/LANGDON NEAL/FARPOINT DEVELOPMENT LLC"
"2598","SCOTT","LANGDON NEAL",500,"FRANKLIN PARTNERS",12000,"SCOTT/LANGDON NEAL/FRANKLIN PARTNERS"
"2599","SCOTT","LANGDON NEAL",500,"GALACTICA PARTNERS LLC",14100,"SCOTT/LANGDON NEAL/GALACTICA PARTNERS LLC"
"2600","SCOTT","LANGDON NEAL",500,"HOUSTON 7979 PARKING LLC",39900,"SCOTT/LANGDON NEAL/HOUSTON 7979 PARKING LLC"
"2601","SCOTT","LANGDON NEAL",500,"M.E. OLSON CONSTRUCTION INC",11300,"SCOTT/LANGDON NEAL/M.E. OLSON CONSTRUCTION INC"
"2602","SCOTT","LANGDON NEAL",500,"NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)",25500,"SCOTT/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)"
"2603","SCOTT","LANGDON NEAL",500,"NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)",39500,"SCOTT/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)"
"2604","SCOTT","LANGDON NEAL",500,"NEW CASTLE PROPERTIES",350,"SCOTT/LANGDON NEAL/NEW CASTLE PROPERTIES"
"2605","SCOTT","LANGDON NEAL",500,"NORTHWESTERN MEMORIAL HOSPITAL",15250,"SCOTT/LANGDON NEAL/NORTHWESTERN MEMORIAL HOSPITAL"
"2606","SCOTT","LANGDON NEAL",500,"OGDEN COMMONS JV LLC",45197.4,"SCOTT/LANGDON NEAL/OGDEN COMMONS JV LLC"
"2607","SCOTT","LANGDON NEAL",500,"PEOPLE READY INC",2500,"SCOTT/LANGDON NEAL/PEOPLE READY INC"
"2608","SCOTT","LANGDON NEAL",500,"PINALE ENTERPRISES LLC",46500,"SCOTT/LANGDON NEAL/PINALE ENTERPRISES LLC"
"2609","SCOTT","LANGDON NEAL",500,"PUBLIC BUILDING COMMISSION OF CHICAGO",258700,"SCOTT/LANGDON NEAL/PUBLIC BUILDING COMMISSION OF CHICAGO"
"2610","SCOTT","LANGDON NEAL",500,"RIVER BEND REAL ESTATE INVESTMENTS LLC",5100,"SCOTT/LANGDON NEAL/RIVER BEND REAL ESTATE INVESTMENTS LLC"
"2611","SCOTT","LANGDON NEAL",500,"RUSH UNIVERSITY MEDICAL CENTER",99000,"SCOTT/LANGDON NEAL/RUSH UNIVERSITY MEDICAL CENTER"
"2612","SCOTT","LANGDON NEAL",500,"TERRACO INC",250,"SCOTT/LANGDON NEAL/TERRACO INC"
"2613","SCOTT","LANGDON NEAL",500,"TERRY PERDUE",500,"SCOTT/LANGDON NEAL/TERRY PERDUE"
"2614","SCOTT","LANGDON NEAL",500,"THE BARACK OBAMA FOUNDATION",278000,"SCOTT/LANGDON NEAL/THE BARACK OBAMA FOUNDATION"
"2615","SCOTT","LANGDON NEAL",500,"THE JOHN BUCK COMPANY",12750,"SCOTT/LANGDON NEAL/THE JOHN BUCK COMPANY"
"2616","SCOTT","LANGDON NEAL",500,"TRIBUNE COMPANY",186500,"SCOTT/LANGDON NEAL/TRIBUNE COMPANY"
